email,first_name,last_name,company,phone,website,city,state,country,niche,source,notes
info@gedu.com.tr,,,GEDU,,https://gedu.com.tr/gedu-educational-services/,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,GEDU Educational Services was founded in Istanbul in 2008 under the name ACCEPT Educational Services. The organisation was established to support stud
info@studykoy.com,,,StudyKöy,,https://studykoy.com/,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,"Studyköy is a trusted education consultancy guiding students across the MENA region to universities in Europe especially Türkiye, Germany, Spain, and "
sayaagency.education@gmail.com,,,SAYA Group Education,,https://www.sayagroupholding.com,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,Saya Education Group is an Istanbul-based education consultancy dedicated to guiding students through the complexities of global education. Specializi
info@turquagroup.com.tr,,,Turqua Group,,https://www.turquagroup.com,İSTANBUL,,Türkiye,study abroad / migration agent,icef_ias,"Turqua Group has launched its national and international education activities in 2017 with an enterprising, innovative and supplementary approach. Bei"
info@eduscala.com,,,EduScala Eğitim Danışmanlık,,http://eduscala.com,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,"EduScala Eğitim Danışmanlık is based in Istanbul, Türkiye, and specialises in supporting students seeking access to higher education in Italy. Since 2"
info@dil-mes.com.tr,,,Dil-Mes Study Abroad Advisory,,https://www.dil-mes.com.tr,Balikesir,,Türkiye,study abroad / migration agent,icef_ias,Dil-Mes Overseas Education Consultancy is a leading organisation providing professional guidance and comprehensive services for students pursuing high
info@bilimevi.com,,,Bilimevi Study Abroad Consultancy,,https://www.bilimevi.com,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,"Since 2003, Bilimevi has been sending students abroad, solely for education. Our aims are: to look at the requirements of each student for education i"
education@plusedu.com.tr,,,Plus Education and Career,,https://www.plusedu.com.tr,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,PLUS Education & Career is a Turkish owned operated international education & career counseling and consulting & training service provider dedicated t
alantepe@data1.com.tr,,,Karmakent Education Consultancy,,https://www.karmakent-edu.com,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,KARMAKENT’s teams in both Turkey and the United Kingdom consist of highly knowledgeable education consultants who have lived and studied abroad — and 
info@danieltours.com,,,DANIEL TOURS,,https://www.danieltours.com,Izmir,,Türkiye,study abroad / migration agent,icef_ias,Daniel Tours is Izmir’s leading Turkish/English speaking travel provider and the ‘go to’ agency for Student Overseas language and Summer School opport
info@esthego.com,,,ESTHEGO,,https://www.esthego.com,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,ESTHEGO FZCO is an internationally recognized education consultancy and the official representative of leading universities around the world. Our miss
bilgi@asba.com.tr,,,ASBA Education Consulting,,https://www.asba.com.tr,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,ASBA Education is a member of NAFSA and a founding member of the Association of International Education Consultants. Our counselors bring more than tw
monat@monatedu.com,,,Monat International Education Consultancy,,https://www.monatedu.com,Izmir,,Türkiye,study abroad / migration agent,icef_ias,MONAT International Education Consultancy has been promoting educational services to Turkish students since 1994 and is now expanding its portfolio to
info@ngsgroup.com.tr,,,NGS Group A.S,,http://ngsgroup.com.tr,Izmir,,Türkiye,study abroad / migration agent,icef_ias,NGS Group A.S. International Education Services guides students in making informed study‑abroad decisions and provides personalised support through a 
info@unitedtowers.com,,,United Towers Educational Consultancy,,https://www.unitedtowers.com,Beyoğlu,,Türkiye,study abroad / migration agent,icef_ias,"United Towers Educational Consulting (UT) was founded in Istanbul, Turkey in 2000 with the mission of helping students with accurate, practical and mo"
info@edex.com.tr,,,EDEX Study Abroad,,https://www.edex.com.tr,Eskisehir,,Türkiye,study abroad / migration agent,icef_ias,We are a team of well-equipped and dynamic consultants who regularly follow all traditional and new generation education methods around the world in o
info@candelasegitim.com,,,Candelas International Education & Consultancy Services,,https://www.candelasegitim.com,Ankara,,Türkiye,study abroad / migration agent,icef_ias,Candelas International Education leverages Turkey’s active role in global integration to connect high-quality institutions with motivated students. Wi
info@hubedu.com,,,HUBEDU ULUSLARARASI EGITIM DAN.  VE TURIZM HIZMETLERI LTD. STI.,,https://www.hubedu.com.tr,Istanbul,,Türkiye,study abroad / migration agent,icef_ias,We are a leading education and career consulting firm specializing in Australian education. Since 1997 we have been successful at helping thousands of
