first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url
,,Trp Solicitors Limited,SRA: 521128,,+441216164700,,,Lee Bank,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7458-trp-solicitors-limited/
,,Caroline Mathews Solicitors,SRA: 508198,,+441322552275,,,Crayford,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6772-caroline-mathews-solicitors/
,,Dias Solicitors,SRA: 491246,,+442078668110,,,Covent Garden,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6385-dias-solicitors/
,,Melrose Solicitors,SRA: 523626,,+442083407134,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7580-melrose-solicitors/
,,Juris Law,SRA: 534467,,+447990644967,,,Broad Green,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7876-juris-law/
,,Springfield Solicitors Limited,SRA: 536072,,+442082141154,,,Barking,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7984-springfield-solicitors-limited/
,,Mayfair Legal,SRA: 568643,,+442030054854,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14700-mayfair-legal/
,,Newedge Uk Financial Limited,SRA: 569376,,+442076768251,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14844-newedge-uk-financial-limited/
,,Sultan Lloyd Solicitors Ltd,SRA: 597496,,,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13738-sultan-lloyd-solicitors-ltd/
,,Rochdale Legal Enterprise Community Interest Company,SRA: 564273,,+441706559634,,,Rochdale,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13769-rochdale-legal-enterprise-community-interest-company/
,,Rana Legal Ltd,SRA: 565637,,,,,Plashet,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13911-rana-legal-ltd/
,,Mkv Legal Solicitors,SRA: 598002,,,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16011-mkv-legal-solicitors/
,,Tulips Solicitors,SRA: 605801,,+442072633311,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16408-tulips-solicitors/
,,Silverman Peake LLP,SRA: 607938,,+442085026902,,,Chigwell,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16648-silverman-peake-llp/
,,Suriya & Co,SRA: 613542,,+442087670929,,,Tooting Bec,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/17002-suriya-co/
,,Carter Thomas Limited,SRA: 596635,,+442074845018,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15791-carter-thomas-limited/
,,Lambe & Co Limited,SRA: 597313,,+442082961873,,,Twickenham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15929-lambe-co-limited/
,,Axis Solicitors,SRA: 647349,,+441615040084,,,Manchester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/17083-axis-solicitors/
,,Temple Gate Solicitors,SRA: 572141,,,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15188-temple-gate-solicitors/
,,P C D York & Co,SRA: 56534,,+442087414512,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/1012-p-c-d-york-co/
,,Perera & Co,SRA: 71261,,+447885429910,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/1841-perera-co/
,,Mansouri & Son,SRA: 367741,,+442084017352,,,Croydon,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3594-mansouri-son/
,,Cotisens Ltd,SRA: 371113,,+442085948683,,,Barking,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3638-cotisens-ltd/
,,Status Legal Lassalle Lawanson-Swain,SRA: 381671,,+447735424204,,,Croydon,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3690-status-legal-lassalle-lawanson-swain/
,,Danielle Cohen Solicitors,SRA: 409013,,+442072674133,,,Stucley Studios,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4270-danielle-cohen-solicitors/
,,Karen Hunte & Co Solicitors,SRA: 417561,,+441983550560,,,Monks Brook,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4282-karen-hunte-co-solicitors/
,,Geeta Patel & Company,SRA: 189481,,+442083657377,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2527-geeta-patel-company/
,,London College Of Professional Development,SRA: 460355,,,,,Lee Valley Technopark,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/5292-london-college-of-professional-development/
,,Chetna & Co Solicitors,SRA: 469070,,+442920494322,,,Cardiff,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/5754-chetna-co-solicitors/
,,Pires Law Firm,SRA: 469447,,+447985339948,,,Rosehill,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/5780-pires-law-firm/
,,E A Law,SRA: 470153,,+442088055307,,,Barnet,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/5812-e-a-law/
,,Theva Solicitors,SRA: 424171,,+442084785797,,,Ilford,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4523-theva-solicitors/
,,Zacharia & Co,SRA: 437553,,+441616208888,,,Oldham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4725-zacharia-co/
,,Uma Duraisingam,SRA: 201669,,+442085211314,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2609-uma-duraisingam/
,,Amie Tsang & Co,SRA: 264455,,+441612368821,,,Manchester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2806-amie-tsang-co/
,,Elder Rahimi Limited,SRA: 562010,,+447920747475,,,Ingles Manor,UK-EW,UK,immigration,solicitors_guru;sass_legal_aid,https://solicitors.guru/office/6769-elder-rahimi-limited/
,,Bwf Solicitors,SRA: 518197,,+442072417180,,,Kingsland,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7255-bwf-solicitors/
,,Ideal Solicitors,SRA: 521732,,+442085528624,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7476-ideal-solicitors/
,,A Bajwa & Co,SRA: 523315,,+442074230006,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7565-a-bajwa-co/
,,Quee & Mayanja Solicitors Ltd,SRA: 523922,,+442084384547,,,Neasden,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7596-quee-mayanja-solicitors-ltd/
,,Global House Solicitors,SRA: 532982,,+441612255080,,,Manchester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7717-global-house-solicitors/
,,Thornhills Solicitors Ltd,SRA: 533173,,+441612283003,,,Manchester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7731-thornhills-solicitors-ltd/
,,Hrs Solicitors LLP,SRA: 555191,,+442085219417,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8690-hrs-solicitors-llp/
,,Anderson Browne Solicitors Ltd,SRA: 557480,,+442031300772,,,Stratford New Town,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8854-anderson-browne-solicitors-ltd/
,,Defence Law Limited,SRA: 557907,,+441162551122,,,Leicester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8885-defence-law-limited/
,,Montas Solicitors,SRA: 537136,,+442086896120,,,Thornton Heath,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8018-montas-solicitors/
,,Gj Templeman Solicitors Limited,SRA: 537379,,+442085661200,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8032-gj-templeman-solicitors-limited/
,,Alpha Immigration,SRA: 540727,,+442031300464,,,Stratford New Town,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8126-alpha-immigration/
,,Stevens Machi Solicitors,SRA: 551261,,+442083187768,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8498-stevens-machi-solicitors/
,,Association Of American Study Abroad Programmes,SRA: 556984,,+442076360761,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/10211-association-of-american-study-abroad-programmes/
,,Matchtech Group PLC,SRA: 473106,,+441489882558,,,Fareham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/12356-matchtech-group-plc/
,,London School Of Business And Finance (uk) Limited,SRA: 558703,,+442078232302,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13361-london-school-of-business-and-finance-uk-limited/
,,Ifrahim And Co Solicitors,SRA: 590819,,+442089119222,,,Ilford,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15449-ifrahim-and-co-solicitors/
,,Zenith Solicitor,SRA: 597485,,+441143271794,,,Attercliffe,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15951-zenith-solicitor/
,,Ls Legal Uk,SRA: 598252,,+447766554643,,,Stratford New Town,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16086-ls-legal-uk/
,,Empire Solicitors,SRA: 607928,,+447939221343,,,Enfield Highway,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16644-empire-solicitors/
,,Diana Legal Consultancy Services (lcs) Ltd,SRA: 613352,,,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16980-diana-legal-consultancy-services-lcs-ltd/
,,Craden Moore Solicitors,SRA: 564294,,+442086436463,,,Sutton,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14251-craden-moore-solicitors/
,,Corbin & Hassan (uk) LLP,SRA: 566851,,+442077027966,,,Stepney Green,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14326-corbin-hassan-uk-llp/
,,H & S Solicitors Limited,SRA: 567729,,+442074333338,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14578-h-s-solicitors-limited/
,,Lawrencia And Company Solicitors,SRA: 569158,,+441827304415,,,Amington,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14807-lawrencia-and-company-solicitors/
,,Topstone Solicitors,SRA: 622570,,+447903765551,,,Croydon,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/17091-topstone-solicitors/
,,Monarch Solicitors Ltd,SRA: 607696,,+441618208888,,,Manchester,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16598-monarch-solicitors-ltd/
,,Singh Karran & Co,SRA: 55320,,+442085705776,,,Hounslow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/935-singh-karran-co/
,,Gillman-Smith Lee Solicitors,SRA: 196344,,+442087440909,,,Strawberry Hill,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2588-gillman-smith-lee-solicitors/
,,Tower Hamlets Law Centre (company Limited By Guarantee),SRA: 64495,,+442072478998,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/1516-tower-hamlets-law-centre-company-limited-by-guarantee/
,,Camden Community Law Centre,SRA: 64943,,+442072846510,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/1523-camden-community-law-centre/
,,Sterling Solicitors,SRA: 417190,,+441217720777,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4274-sterling-solicitors/
,,Rajput Solicitors,SRA: 420225,,+441217770300,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4375-rajput-solicitors/
,,Divine Legal Practice,SRA: 420810,,,,,Wembley,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4414-divine-legal-practice/
,,Gulay Mehmet,SRA: 425744,,+4402031782842,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4616-gulay-mehmet/
,,Bains & Co,SRA: 426858,,+447720347550,,,Princes End,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4642-bains-co/
,,Joyya Law Associates,SRA: 521659,,+441618351607,,,Cheetham Hill,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7475-joyya-law-associates/
,,Bishop Lloyd & Jackson,SRA: 292279,,+442035446755,,,Harrow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3005-bishop-lloyd-jackson/
,,Sharif & Co,SRA: 346490,,+441142560103,,,Wincobank,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3389-sharif-co/
,,Barar & Associates Limited,SRA: 591353,,+442072922977,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6004-barar-associates-limited/
,,Roelens Solicitors,SRA: 488161,,+442037517510,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6218-roelens-solicitors/
,,Charles Simmons Immigration Solicitors,SRA: 495278,,+442085140000,,,Cranbrook,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6465-charles-simmons-immigration-solicitors/
,,Pinidiya Solicitors,SRA: 495696,,+442085713535,,,Southall,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6484-pinidiya-solicitors/
,,Lincoln's Chambers Solicitors,SRA: 495789,,+442073750062,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6489-lincolns-chambers-solicitors/
,,Auleys Solicitors,SRA: 426965,,,,,Millfield,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3651-auleys-solicitors/
,,Rlegal Solicitors,SRA: 380691,,+442070383980,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3687-rlegal-solicitors/
,,Creed Lane Law Group,SRA: 390123,,+442072486817,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3935-creed-lane-law-group/
,,Bestway Holdings Limited,SRA: 371873,,+442084531234,,,,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/11866-bestway-holdings-limited/
,,Kaiser Solicitors,SRA: 533307,,+441132400535,,,Leeds,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7747-kaiser-solicitors/
,,Leeds Legal Solutions Ltd,SRA: 558148,,+441132441911,,,Leeds,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8911-leeds-legal-solutions-ltd/
,,Staines & Campbell,SRA: 558502,,+442085797188,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8942-staines-campbell/
,,Azalea Augusta Limited,SRA: 598302,,+442033750330,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16094-azalea-augusta-limited/
,,Lewis Sidhu Legal Limited,SRA: 598356,,+442088327321,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16126-lewis-sidhu-legal-limited/
,,Paramount Solicitors,SRA: 599164,,+442034897373,,,Alperton,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16260-paramount-solicitors/
,,Legend Solicitors Limited,SRA: 605310,,+442031301747,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16366-legend-solicitors-limited/
,,The Singh Partnership Ltd,SRA: 605620,,+441733743743,,,Millfield,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16400-the-singh-partnership-ltd/
,,Lewisham Refugee And Migrant Network,SRA: 606746,,,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16486-lewisham-refugee-and-migrant-network/
,,Anti Trafficking And Labour Exploitation Unity,SRA: 607346,,,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16551-anti-trafficking-and-labour-exploitation-unity/
,,Mac Solicitors,SRA: 613199,,+447958615904,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/16962-mac-solicitors/
,,Immigrations Practitioners Services,SRA: 566242,,+442031765216,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14081-immigrations-practitioners-services/
,,Primax Law Limited,SRA: 566572,,+441614911773,,,Cheadle,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14269-primax-law-limited/
,,Rehman Solicitors,SRA: 568639,,,,,Bradford,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14707-rehman-solicitors/
,,Chauhan Solicitors Ltd.,SRA: 572227,,+442035142536,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15217-chauhan-solicitors-ltd/
,,Aschfords Law LLP,SRA: 563906,,+442035864050,,,Harrow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13646-aschfords-law-llp/
,,Adam Khattak Immigration Solicitors,SRA: 564293,,,,,Cardiff,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13691-adam-khattak-immigration-solicitors/
,,Macleod-James And Goonting,SRA: 565277,,+442083695882,,,North Finchley,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13824-macleod-james-and-goonting/
,,Seb Solicitors Ltd,SRA: 565845,,+442032460041,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13970-seb-solicitors-ltd/
,,Akh Law & Notary Public LLP,SRA: 591234,,+447843013136,,,Spitalfields,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15510-akh-law-notary-public-llp/
,,Jk Solicitors,SRA: 592364,,,,,Wembley,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/15647-jk-solicitors/
,,Tyrer Roxburgh Solicitors LLP,SRA: 560748,,+442088893319,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13329-tyrer-roxburgh-solicitors-llp/
,,Nj Law Limited,SRA: 564389,,+442082226655,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/13696-nj-law-limited/
,,Shanaz & Partners Solicitors,SRA: 301199,,+442073752898,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3016-shanaz-partners-solicitors/
,,Magne & Co Solicitors,SRA: 352101,,+442083993939,,,Seething Wells,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3453-magne-co-solicitors/
,,Thaliwal Bridge Solicitors,SRA: 367991,,+447885096968,,,Knighton Fields,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3597-thaliwal-bridge-solicitors/
,,Wornham & Co Solicitors,SRA: 368327,,+441212367999,,,Birmingham,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3600-wornham-co-solicitors/
,,Azam & Co Solicitors,SRA: 370349,,+447786341193,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/3624-azam-co-solicitors/
,,Stanley & Co,SRA: 74481,,+442089037864,,,Wembley,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2013-stanley-co/
,,Shan & Co,SRA: 75253,,+442088647070,,,Harrow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2068-shan-co/
,,Kothala & Co,SRA: 210870,,+442089081112,,,Wembley,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2683-kothala-co/
,,Anaysse-Jacobs Solicitors,SRA: 418184,,+442083165000,,,North Woolwich,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/4297-anaysse-jacobs-solicitors/
,,Hayat & Co,SRA: 280407,,+442083604485,,,Enfield,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/2897-hayat-co/
,,Advisa Solicitors,SRA: 487072,,+447931921795,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6161-advisa-solicitors/
,,Jein Solicitors,SRA: 490196,,+442088525214,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/6344-jein-solicitors/
,,Amber Training & Advisory Services,SRA: 523872,,,,,Hounslow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7594-amber-training-advisory-services/
,,Hutharts Law Firm,SRA: 525554,,+441919086358,,,Sheriff Hill,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7710-hutharts-law-firm/
,,Deccan Prime Solicitors LLP,SRA: 554421,,+442030086769,,,Harrow,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8629-deccan-prime-solicitors-llp/
,,S Hirsch & Co,SRA: 556666,,+442083713284,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8782-s-hirsch-co/
,,Axiom Solicitors Ltd,SRA: 561375,,+441274395155,,,Bradford,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/9139-axiom-solicitors-ltd/
,,John Atkins Solicitor-Advocate,SRA: 542982,,+447850977391,,,Exeter,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/8232-john-atkins-solicitor-advocate/
,,Medical Foundation (care Of Victims Of Torture),SRA: 407490,,+442076977834,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/10078-medical-foundation-care-of-victims-of-torture/
,,Bhb Law Limited,SRA: 517635,,+442476555191,,,Coventry,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/7234-bhb-law-limited/
,,Office Of The Immigration Services Commissioner,SRA: 341269,,+442072111585,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/11406-office-of-the-immigration-services-commissioner/
,,Louis Kennedy Solicitors,SRA: 566684,,+442030054874,,,London,UK-EW,UK,immigration,solicitors_guru,https://solicitors.guru/office/14260-louis-kennedy-solicitors/
